phase,context_length,decode_steps,category,profile_count,call_count,total_us,mean_us,matmul_total_us,matmul_share_pct,phase_node_total_us,phase_node_share_pct,matched_node_count,profile_name_only_count
decode,512,1,attention_qkv_projection,3,234,18880.0,80.68376068376068,393491.0,4.7980767031520415,470131.0,4.01590195073288,234,0
decode,512,1,attention_output_projection,3,78,11660.0,149.48717948717947,393491.0,2.963218980866144,470131.0,2.480159785251345,78,0
decode,512,1,attention_v_weighted_sum,3,78,1656.0,21.23076923076923,393491.0,0.42084825320020025,470131.0,0.3522422473736044,78,0
decode,512,1,unknown,3,6,35.0,5.833333333333333,393491.0,0.008894739650970417,470131.0,0.007444733489176421,6,0
decode,512,1,attention_qk_score,3,0,0.0,0.0,393491.0,0.0,470131.0,0.0,0,0
decode,512,2,mlp_projection,3,468,502730.0,1074.2094017094016,771164.0,65.19106182342537,929211.0,54.10288944061145,468,0
decode,512,2,lm_head,3,6,199824.0,33304.0,771164.0,25.911997966710064,929211.0,21.504695919441332,6,0
decode,512,2,attention_qkv_projection,3,468,39615.0,84.6474358974359,771164.0,5.137039592097142,929211.0,4.263294343265415,468,0
decode,512,2,attention_output_projection,3,156,25330.0,162.37179487179486,771164.0,3.2846450301103265,929211.0,2.725968590556935,156,0
decode,512,2,attention_v_weighted_sum,3,156,3591.0,23.01923076923077,771164.0,0.4656597040318272,929211.0,0.38645689730319593,156,0
decode,512,2,unknown,3,12,74.0,6.166666666666667,771164.0,0.009595883625272963,929211.0,0.007963745586309245,12,0
decode,512,2,attention_qk_score,3,0,0.0,0.0,771164.0,0.0,929211.0,0.0,0,0
decode,512,4,mlp_projection,3,936,982211.0,1049.3707264957266,1512674.0,64.93210037324631,1795923.0,54.691153239866075,936,0
decode,512,4,lm_head,3,12,399463.0,33288.583333333336,1512674.0,26.407738878304247,1795923.0,22.242768760130584,12,0
decode,512,4,attention_qkv_projection,3,936,71844.0,76.75641025641026,1512674.0,4.749470143600009,1795923.0,4.0003942262558025,936,0
decode,512,4,attention_output_projection,3,312,52133.0,167.09294871794873,1512674.0,3.446413437396293,1795923.0,2.9028527392321384,312,0
decode,512,4,attention_v_weighted_sum,3,312,6872.0,22.025641025641026,1512674.0,0.4542948447583551,1795923.0,0.3826444674966577,312,0
decode,512,4,unknown,3,24,151.0,6.291666666666667,1512674.0,0.009982322694777593,1795923.0,0.008407932856809562,24,0
decode,512,4,attention_qk_score,3,0,0.0,0.0,1512674.0,0.0,1795923.0,0.0,0,0
decode,512,8,mlp_projection,3,1872,1886691.0,1007.8477564102565,2959962.0,63.74037909946141,3477931.0,54.247510948319565,1872,0
decode,512,8,lm_head,3,24,810926.0,33788.583333333336,2959962.0,27.3965003604776,3477931.0,23.31633376280323,24,0
decode,512,8,attention_qkv_projection,3,1872,151152.0,80.74358974358974,2959962.0,5.106552043573533,3477931.0,4.346032166825621,1872,0
decode,512,8,attention_output_projection,3,624,95957.0,153.7772435897436,2959962.0,3.241832158656091,3477931.0,2.7590254090722333,624,0
decode,512,8,attention_v_weighted_sum,3,624,14915.0,23.90224358974359,2959962.0,0.5038916040138353,3477931.0,0.4288469207698485,624,0
decode,512,8,unknown,3,48,321.0,6.6875,2959962.0,0.01084473381752874,3477931.0,0.009229625314590774,48,0
decode,512,8,attention_qk_score,3,0,0.0,0.0,2959962.0,0.0,3477931.0,0.0,0,0
prefill,1024,0,mlp_projection,3,234,2246189.0,9599.098290598291,3865142.0,58.11400978282298,6960545.0,32.2703035466332,234,0
prefill,1024,0,lm_head,3,3,1127542.0,375847.3333333333,3865142.0,29.172071815214036,6960545.0,16.199047632046053,3,0
prefill,1024,0,attention_qkv_projection,3,234,187929.0,803.1153846153846,3865142.0,4.8621499546459095,6960545.0,2.6999178943602837,234,0
prefill,1024,0,attention_output_projection,3,78,159912.0,2050.153846153846,3865142.0,4.13728654729891,6960545.0,2.2974063094197366,78,0
