backend,interface,evidence_type,dtype,input_dim,output_dim,macs,runs,correctness_pass,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_source,synthetic_weight,claim_boundary,note
onnxruntime_matmulinteger_micrograph,CPUExecutionProvider,measured,int8_inputs_int32_output,16,4,64,5,True,0.043146,0.007455,0.147082,ONNX Runtime CPUExecutionProvider MatMulInteger session.run wall time,True,Measured ORT MatMulInteger micrograph baseline only; not full Gemma ONNX Runtime profiling.,"Same deterministic activation and weight values as FPGA primitive, using ONNX MatMulInteger."
