backend,interface,evidence_type,input_dim,output_dim,macs,runs,pass_count,fail_count,correctness_pass,compute_cycles_mean,compute_cycles_p50,compute_cycles_p95,clock_hz,compute_time_us_50mhz_mean,compute_time_us_50mhz_p50,compute_time_us_50mhz_p95,sof_sha256,claim_boundary
fpga_internal_cycle_counter,jtag_to_avalon_register_bank,board_measured,16,4,64,20,20,0,True,65.0,65.0,65.0,50000000,1.3,1.3,1.3,3b4f2cb50d5aa5608019c550f29b42779ff9c7197383d58cf3132c0bdd635cc5,primitive internal cycle measurement only; not end-to-end ONNX Runtime or full-model speedup
